sentences	label
Hoe dankbaar ook voor de kostbare bydragen tot de kennis der zeden van dien tyd, wordt toch het oog vermoeid van de vlekkeloosheid der twee brave Hendrikken waaraan de auteur 't aanzyn dankt.	multatuli
Het gekste is dat Jakob van Lennep zelf noch "brave Hendrik" was, noch lust had er voor doortegaan.	multatuli
Ik gis dus dat de gapingen waarop ik doel, voldoen moesten aan den smaak en de eischen van zeker soort van Publiek, aan welke invloed Mr. Jakob V.L. zich--jammer genoeg!--nooit wist te onttrekken.	multatuli
Juist 'n menschenvrees van zÃ³Ã³danigen aard belette hem de Havelaarszaak dÃ³Ã³rtezetten	multatuli
inderdaad z'n plan was.   	multatuli
De drie laatste woorden zyn de _naam_, de twee eersten drukken den _titel_ uit.	multatuli
Het spreekt vanzelf dat de juiste vertaling van zoodanigen titel moeielyk is.	multatuli
Toch heeft het de oude Valentyn in z'n werken over Oost-Indie beproefd.	multatuli
Hy spreekt van "hertogen" en "graven.	multatuli
" Hierin ligt voor iemand die de Inlandsche Hoofden kent, iets zonderlings.	multatuli
Na de velerlei titels van meer of min schynbaar-onafhankelyke Vorsten is die van _PangÃ©	multatuli
rang_ de hoogste.	multatuli
Zoo'n _PangÃ©	multatuli
_ zou men met eenigen kans op juistheid, _	multatuli
Prins_ kunnen noemen, omdat deze rang ontleend is aan verwantschap met een der regeerende huizen van _Solo_ (Soerakarta) en _Djokja_ (Djokjakarta)	multatuli
schoon hierop, naar ik meen, uitzonderingen bestaan, waarmee we nu niet te maken hebben.	multatuli
De naastvolgende titel is die van _Adhipatti_, of voluit:	multatuli
_Radhen Adhipatti_.	multatuli
alleen duidt 'n rang van lager orde aan, doch die nog vry hoog boven 't gemeen staat.	multatuli
Iets lager dan _	multatuli
Adhipatti_ staan de _Tommongongs_.  	multatuli
De adel speelt in de javasche huishouding een groote rol.	multatuli
Het Gouvernement heeft zich 't recht aangematigd adelyke titels toetekennen, iets dat eigenlyk met het grondbegrip van onderscheiding _door geboorte_ in stryd is.	multatuli
Ook in Europa evenwel zien wy 'tzelfde verschynsel.	multatuli
Stipt genomen kan een Regeering iemand toestaan zekeren titel te voeren, de voorrechten te genieten die aan zekeren stand verbonden zyn.	multatuli
maar geen macht ter-wereld kan bewerken dat iemand wiens voorouders onbekend waren, op-eenmaal de afstammeling wordt van een geslacht dat reeds eeuwen geleden in aanzien was.	multatuli
Wat Java aangaat, de gebeneficieerden berusten vry geduldig in 't hun toegeworpen voordeel.	multatuli
Men beweert echter dat er onder de minder gunstig bedeelden--en misschien ook onder de Bevolking, die voor echte stamregisters religieuzen eerbied heeft--plan bestaat om de diplomen welke de oude O.I. Kompagnie uitreikte, en die welke door de Buitenzorgsche Sekretarie verleend werden, by de eerste gelegenheid te herzien.	multatuli
Er zyn weinig of geen adelyke geslachten op Java--de regeerende vorsten van _Solo_ en _Djokja_ niet uitgezonderd --welker titels en officieele pozitie geen stof leveren zouden tot kontroverse en verzet.	multatuli
Dit wacht maar op 't breken van een der mazen van 't net waaronder de geheele javaansche huishouding gevangen ligt.   	multatuli
Mechanismus van 't Bestuur_.	multatuli
Jonge lieden die den _	multatuli
Havelaar_ voor eerst lezen in _deze_ uitgaaf, kunnen zich geen denkbeeld maken, hoe volstrekt noodig in 1860 de schets was van de inrichting onzer heerschappy in Indie, die in de volgende bladzyden van den tekst gegeven wordt.	multatuli
En meer nog:	multatuli
op de hoofdplaatsen in Indie zelf was, kort geleden nog, 't mechanisme van ons Bestuur een gesloten boek.	multatuli
Van deze onkunde zou ik vreemdklinkende voorbeelden kunnen aanhalen.	multatuli
Tot juist begrip evenwel van de zeer kunstige--en toch eenvoudige!--wyze waarop 't machtig Insulinde door een zwakke natie onder de knie wordt gehouden, verwys ik naar m'n beide brochures over _Vryen arbeid_.	multatuli
De fout der Nederlanders is dat ze aan 't vreemde in onze verhoudingen daarginds zoo gewoon zyn geraakt, dat ze er niets byzonders meer in zien, en meenen dat alles vanzelf zoo blyven zal.  	multatuli
(Vooral naar de tweede: _	multatuli
Vrye-arbeid_, Delft by J. Waltman Jr.)  	multatuli
Wat overigens de inrichting van het _Binnenl.	multatuli
_ aangaat, mag ik niet onvermeld laten dat sedert eenige jaren de Residenten als Voorzitters van den Landraad vervangen zyn door z.g.n.	multatuli
Deze splitsing van gezag--ook vooral noodlottig uit 'n politiek oogpunt--draagt ruimschoots het hare by tot den ellendigen toestand waarin 't _Inlandsch Rechtswezen_ op Java verkeert.	multatuli
Veiligheid van personen en goederen heeft sedert dien baarschen maatregel schrikbarend afgenomen.	multatuli
Het _Ketjoe_-wezen neemt by den dag in omvang toe.   	multatuli
Sommigen rekenen de eilandengroep die misschien eenmaal Nieuw-Holland aan de vaste kust van Indie verbond, mÃ¨t dit laatste tot _Australie_.	multatuli
Anderen spreken van _Polynesie_ en _Melanesie_.	multatuli
Elders weer lezen wy van _Oceanie_.	multatuli
In al deze gevallen staat het aan ieders willekeur om de toepassing van zulke benamingen al dan niet uittestrekken tot de _Gezelschaps_-en _Markiezen_-eilanden.	multatuli
Maar die verdeelingen zyn en blyven konventionneel.	multatuli
Van meer gewicht is de vraag of onze bezittingen in die streken _Nederlandsch_ zyn?	multatuli
In politieken zin, ja.	multatuli
In _socialen_ zin echter even weinig als in geografische beteekenis.	multatuli
Niets is minder _nederlandsch_ dan de bodem, 't klimaat, de _fauna_, de _flora_, van al die eilanden.	multatuli
Niets ook is minder _nederlandsch_ dan de geschiedenis der bewoners, dan hun traditien, hun godsdienst, hun begrippen, hun karakter, hun zeden en ... hun belangen.	multatuli
Ook zonder de minste politieke nevengedachte stuitte my altyd een kwalifikatie die zulke onjuiste denkbeelden in 't leven roept, en daaraan heeft men de invoering te danken van 't woord Insulinde, waarmee de lezer nu wel eenigszins gemeenzamer wezen zal dan Droogstoppel bleek te zyn, toen hy die benaming voor 't eerst ontmoette in Sjaalmans pak.	multatuli
(blz. 33) (zie de alinea die begint met:	multatuli
"Over een konstitutie ...", M.D.)   	multatuli
_Sawah's, gagah's, tipar's_.	multatuli
Rystvelden, onderscheiden naar ligging en wyze van bewerking, vooral met het oog op de mogelykheid om ze al of niet van water te voorzien.   	multatuli
_Padie_.	multatuli
Ryst in den bolster.   	multatuli
Elders: _negrie_.	multatuli
Ook: _kampong_.   	multatuli
Deze zyn, wat de europesche ambtenaren aangaat, afgeschaft.	multatuli
't Spreekt vanzelf dat ik, die op de noodlottige werking van deze perspompmekaniek gewezen had, niet genoemd werd by de beraadslagingen over dat onderwerp.	multatuli
Of de maatregel overigens de bedoelde verlichting voor den Javaan ten-gevolge heeft, valt te betwyfelen	multatuli
, daar men verzuimd heeft de vaste inkomsten der europesche ambtenaren in de binnenlanden te verhoogen.	multatuli
Ze zyn en blyven _genoodzaakt_ diensten en leveringen van den Javaan te vorderen, die nergens beschreven staan.   	multatuli
_Geheele distrikten uitgestorven van honger_.	multatuli
Waarschynlyk doelde ik hier op den hongersnood die 't Regentschap _	multatuli
Demak_ en _Grobogan_ ontvolkte.	multatuli
Na '60 evenwel--en thans vooral niet minder dan vroeger--zyn de berichten omtrent dergelyke kalamiteiten zoo	multatuli
menigvuldig, dat het de moeite niet loont daarvan geregelde opgave te doen.	multatuli
De bewering dat er op Java telkens hongersnood heerscht, is 'n _truism_ geworden.	multatuli
Wat _Lebak_ in 't byzonder aangaat, daar waren ze geregeld-periodisch.	multatuli
Hierop zal ik terugkomen.   	multatuli
Kotta Radja_.	multatuli
De _aloen-aloen_ is 'n uitgestrekt voorplein voor de groep gebouwen die de woning van 'n Regent uitmaken.	multatuli
Gewoonlyk staan er op zoo'n plein twee statige _waringi_-boomen, uit welker ouderdom blykt dat niet zy op den _aloen-aloen_ geplant zyn, maar dat de regentswoning in hunne nabyheid, en waarschynlyk juist dÃ¡Ã¡r om die nabyheid, is opgericht.  	multatuli
Daar ik verzuimd heb op blz. 63 (twee alinea's ervoor, M.D.) een noot te plaatsen	multatuli
by 't woord _	multatuli
Kratoon--Kraton, Kratoen, Keratoe-an_, om 't even	multatuli
--wil ik die fout hier herstellen te-meer omdat ze my aanleiding geeft tot het bespreken van zeker bedrog dat onlangs van officieele zyde weder jegens 't nederlandsche Volk gepleegd is, en nog altyd by sommigen z'n werking doet.	multatuli
Men heeft, om de atjinesche krygsbedryven in 'n chauvinistisch licht te stellen, den _	multatuli
Kraton_ des Sultans van Atjin doen voorkomen als 'n _vesting_	multatuli
welker verovering zeker schitterend succes beteekende.	multatuli
Ik gis dat er te Atjin nooit 'n _Kraton_ geweest is, en zelfs dat de Atjinezen dit _woord_ nooit gehoord hadden, daar de _zaak_ zeer speciaal 'n Javanismus is.	multatuli
Doch ook wanneer ik me hierin mocht bedriegen, een _vesting_, een "militair punt" is zoo'n _Kraton_ gewis niet.	multatuli
Het veroveren van een _Kraton	multatuli
_ is 'n wapenfeit, nagenoeg gelykstaande met het innemen eener omheinde of des-noods ommuurde hollandsche buitenplaats.	multatuli
Als gewoonlyk hebben de Bestuursmannen in deze zaak 't Volk weer gepaaid met 'n klank!  	multatuli
Ik bespeur dan ook dat men van-lieverlede 't woord _	multatuli
Kraton_ is gaan overzetten in _	multatuli
Radja_, 'n woord dat met wat goeden wil als de _Maleische	multatuli
vertaling van 't _	multatuli
_Keratoean_ kan worden opgevat, mits men niet met de Woordenboeken 't woord _	multatuli
Kotta_ overzette in stad--insulindische "steden" zyn er niet--maar opvatte als:	multatuli
_woningsgroep_ of iets dergelyks, al of niet op zekere wyze, _maar niet uit 'n oogpunt van versterkingskunst_, afgesloten.	multatuli
Dat dit afsluiten soms in oorlogstyd geschiedt, is waar, doch dit maakt _Kotta's_ en _	multatuli
evenmin tot vestingen als de Buitenplaats waarvan ik zoo-even sprak.	multatuli
Dat wy, Europeanen, soms aan 'n versterking in Indie den naam van _	multatuli
Kotta_ geven, is by gebrek aan beter, doch verandert niets aan de waarheid dat het woord _kotta_ geen _vesting_ beteekent.  	multatuli
Er is dus geen vyandelyke _sterkte_ genomen by 't "betreden"--ik kies dit woord met opzet--by 't _betreden_ van des Sultans _	multatuli
Kraton_ of, zooals 't nu heet, z'n:	multatuli
Radja_, d.i. z'n _	multatuli
Vandaar dan ook de zonderlinge manier waarop die "verovering" plaats greep.	multatuli
Onze bevelvoerende generaal bevond zich binnen de "versterking" _zonder het te weten_.	multatuli
Dat de heer Van Swieten dit in een zyner rapporten met den grootsten eenvoud getuigt, bewyst dat hy niet medeplichtig was aan 't opzet--en dat hy niet deelde in de ministerieele behoefte!--om de Natie zand in de oogen te strooien.	multatuli
Maar uit het gelukken van dat opzet blykt alweer voor de duizendste maal dat die Natie _niet lezen kan_!	multatuli
Want Van Swieten's oprecht en zedig rapport werd gepubliceerd, en toch ... tÃ²ch moest het heten dat er 'n _vesting_ veroverd was!   	multatuli
Mantrie_: Inlandsch beambte	multatuli
wiens betrekking nagenoeg door 't woord _	multatuli
Opziener_ kan worden aangeduid.   	multatuli
Diplomatische voorzichtigheid in den omgang met Inlandsche Hoofden_.	multatuli
Men vergeet gewoonlyk dat wyzelf voor 'n groot deel oorzaak zyn van de dubbelhartigheid die wy de javaansche Grooten verwyten.	multatuli
Onder hen is de spreuk in omloop: _valsch, als 'n Christen_.	multatuli
En deze kwalifikatie klinkt zoo ongegrond niet, als men de slenters en streken opmerkt, waarmee we, van Houtman af tot heden toe, ons hebben weten staande te houden.  	multatuli
Wat my betreft, ik heb over 't algemeen de Inlandsche Hoofden niet geveinsder gevonden dan Europeanen.	multatuli
En waarom zou dit ook?	multatuli
Het diplomatisch axioom _que la parole	multatuli
Ã l'homme pour dÃ	multatuli
e_, is niet van aziatischen oorsprong.	multatuli
Of 't waar is dat Talleyrand die bÃªtise gezegd heeft--_en ne dÃ©	multatuli
guisant nullement sa pensÃ©	multatuli
e alors_, en dus nogal dom van z'n eigen standpuntje bezien!	multatuli
--laat ik daar.	multatuli
De _ware_ diplomatie bestaat in oprechtheid.   	multatuli
De regentyd duurt op Java van Oktober tot Maart.	multatuli
In de Noord van Sumatra evenwel zyn de saizoenen andersom.	multatuli
Daar brengen stormen uit het Westen hevige regens aan, juist in den tyd dat op Java de gansche Natuur smacht naar wat vocht.	multatuli
Opmerkelyk is 't, dat de Regeering te _Buitenzorg	multatuli
blyk gaf dit niet te weten.	multatuli
Zy zond de befaamde eerste expeditie naar _Atjeh_, op 'n tydstip toen Horsburgh's _Indian Directory_--en elke scheepsjongen van 'n kustvaartuig!--haar had kunnen zeggen dat de Westkust van Sumatra zeer gevaarlyk was.	multatuli
Al weer 'n staaltje van de gevolgen der kommiezery.	multatuli
Dat wil oorlog voeren, en kent de eigenaardigheden van z'n eigen land niet!  	multatuli
Wat overigens dat verschil van saizoenen aangaat, op 't zuidwestelyk deel van Sumatra schynen de jaargetyden in elkander te loopen.	multatuli
Padang_, byv.	multatuli
kan men niet op standvastig-periodieke winden, noch alzoo op de daarvan af hangende regens of droogte staat maken.   	multatuli
De drie eerste woorden duiden de bestanddeelen aan die, met _tabak_ en _	multatuli
kalk_, den voor den Javaan onmisbaren _bÃ©tel_-pruim vormen.	multatuli
In sommige gewesten van Insulinde ontmoette ik personen die niet pruimden, maar op Java zelden of nooit, de vrouwen niet uitgezonderd.	multatuli
Het bruine sap van den tabak, iets rooder gekleurd nog door de _gambier_, verft aller lippen en tanden.	multatuli
Fraai staat dit niet, doch 't wordt voor zeer mondzuiverend gehouden.	multatuli
Het gebruik van _sirie_--met toebehooren dan--is zoo algemeen, dat het europeesch begrip:	multatuli
_drinkpenning_, in Indie wordt uitgedrukt door 't woord _	multatuli
wang sirih_, d.i. sirie-geld.  	multatuli
_ is 't blad van een rank, niet veel zwaarder dan onze erwtenplanten, en die zÃ³Ã³ op 'n peperboompje gelykt, dat de onkundige deze beide gewassen niet gemakkelyk van elkander onderscheiden kan.	multatuli
Ik geloof dan ook dat ze tot dezelfde botanische familie behooren, al mocht het zyn dat vakgeleerden die graag wat vreemds verkondigen	multatuli
--een leeuw is 'n kat, en de walvisch mag geen visch heeten!--in die overeenkomst reden vinden om _sirie_ en _peper_ heel ver van elkaar te zetten.  	multatuli
Het verwondert me dat er in de tandheelkunde zoo weinig gebruik van de _sirie_ gemaakt wordt.	multatuli
Me dunkt dat de zuiverende samentrekkende werking van dat blad--en de smaak is niet onaangenaam--daartoe aanleiding geven zou.	multatuli
Ik meen dat men aan de _gambier_ wÃ¨l 'n plaatsje toekent in de europesche pharmakopee, maar weet niet of dit almede 't geval is met de _pinang_ of _areka_.	multatuli
Dit is 'n noot uiterlyk niet zeer ongelyk aan de muskaat.	multatuli
Doch de boom waaraan ze groeit, behoort tot de palmsoorten.  	multatuli
slamat_ beteekent:	multatuli
_groet_, en in dit geval	multatuli
het zeer eigenaardig _	multatuli
kompliment_--samenvouwing--dat in den tekst beschreven wordt.	multatuli
is er verband tusschen 't maleische _slamat, selamat_, en 't woordeke _	multatuli
Sela_ dat zoo vaak in de psalmen voorkomt?	multatuli
Men weet dat volgens de riten van het Oosten, godsdienstige oefeningen bestaan uit gebeden en gezangen, telkens afgebroken door velerlei gebaren en _komplimenten_.	multatuli
Zoo-iets geschiedde misschien ook by 't voordragen der psalmen, en deze gissing wordt versterkt door 'n opmerking over de vermoedelyke nadere beteekenis van 't woord _slamat	multatuli
In-verband gebracht met _Slam_ of _Islam_--door letterverzetting verwant met _mosl, muzl	multatuli
_: muzelman--zou misschien de oorspronkelyke zin kunnen geweest	multatuli
zyn: de _plechtstatige_ of _ritueele_ groet; en dit zou volkomen beantwoorden aan de beteekenis die 't woord _Sela_	multatuli
in de psalmen gevoegelyk kan gehad hebben.	multatuli
Maar ik geef de opmerking om beter.   	multatuli
Maas_: adelyke	multatuli
titel die lager staat dan _	multatuli
Radhen_, doch soms ook met dat woord tezamen gebruikt wordt:	multatuli
_Radhen Maas_.	multatuli
't Woord _annak maas_	multatuli
beteekent een slaaf die niet gekocht maar in 't huis zyns meesters geboren is, en heeft dus met den titel _Maas_ niet te maken.   	multatuli
